"city","state","lat","lng"
"Moab(near)","UT","38.55063","-109.57128"
"Brandt","OH","39.901901","-84.091904"
"BeaverCreek/AlaskaHighway(Canada)","YT","48.792077","-87.098994"
"Olso(Norway)","","58.04657","7.6564"
"Alabama(above;inflight)","AL","34.29927","-86.28393"
"Oregoncoastline","OR","33.712382","-117.791093"
"SmokeyPoint","WA","48.1525","-122.181396"
"Longlac(Canada)","ON","49.783298","-86.550003"
"Greencastle.","IN","39.644033","-86.864449"
"Carrabelle","FL","29.850183","-84.660128"
"Split","","43.511556","16.43968"
"Denton","NE","40.741264","-96.844235"
"Marouga(Trinidad/Tobago)","","10.65782","-61.51671"
"China","","33.0","100.0"
"Kanehoe","HI","21.418195","-157.801997"
"Monticello","IA","42.238124","-91.187215"
"Jeffersonville","OH","39.651457","-83.558832"
"Northamptonshire(UK/England)","","54.78246","-1.52285"
"Messolonghi(Greece)","","38.368785","21.428299"
"Golden'sBridge","NY","41.294714","-73.670917"
"SaskachewantoManitoba(Canada)","SK","50.38965","-105.51985"
"Yao(Japan)","","34.617054","135.613121"
"Accrington(UK/England)","","54.61968","-1.76021"
"Winston-Salem(Sof;aroundTyro?)","NC","35.809139","-80.372766"
"Bow(nearCrediton)","","50.79838","-3.81869"
"Utopia","TX","29.61676","-99.527137"
"Douglas","MI","42.644608","-86.205904"
"NewFlorence","MO","38.912895","-91.46049"
"Warren","VT","44.115234","-72.855957"
"Osgood","Pierceville","41.09039","-100.86821"
"Burslem","Staffordshire(UK/England)","53.04936","-2.18122"
"Riga","MI","41.809326","-83.825086"
"HighlandHeights","KY","39.033722","-84.453259"
"Carrollton(Hwy.65","northbound)","47.883812","-80.52456"
"Highland","MD","39.176165","-76.960324"
"Wakeeney(near;TregoCounty)(EonInterstate70)","KS","39.01072","-99.87151"
"Mires(Greece)","","35.04972","24.87444"
"LasVegas/Rachel(between","NV","36.16909","-115.14058"
"Chawton(near)(UK/England)","","51.13719","-0.99516"
"Dalton/Atlanta(between)","GA","33.86296","-84.46471"
"FranklinFalls","NY","44.436699","-73.970802"
"Harrisonville","GA","33.1758","-84.988602"
"Plainview","TX","34.192454","-101.723218"
"Bray","OK","34.637874","-97.817687"
"Cantonment","FL","30.606967","-87.336051"
"Obrien","OR","42.065387","-123.704659"
"Motherwell(UK/England)","","51.47994","0.27888"
"Motherwell(UK/Scotland)","","51.47994","0.27888"
"Waterville(eastof)","WA","41.516642","-83.80244"
"Wilton","NH","42.844585","-71.738457"
"Glasgow/Rutherglen(UK/Scotland)","","55.84988","-4.27175"
"Jackson(near;I-94)","MI","42.24887","-84.40446"
"STSAtlantis(inEarthorbit)","","39.390897","-99.066067"
"MancheaterCenter","VT","43.17555","-73.05079"
"Tensed(near)","ID","47.18473","-116.90657"
"Chicago/Ohare","IL","41.702561","-87.777986"
"Pennsauken","NJ","39.964412","-75.056054"
"BurnsJunction","OR","42.776901","-117.852203"
"Jellico","TN","36.587225","-84.129356"
"AntelopeAcres","CA","34.754398","-118.288597"
"EildonWeir(Victoria)(Australia)","","-37.94512","146.80118"
"Szekesfehervar(Hungary)","","47.191017","18.410811"
"Coastline/offshore","TX","29.80792","-94.97756"
"ChathamMaritime(UK/England)","","51.40127","0.53683"
"Plainfield(nearShorewood)","IL","44.89337","-93.5268"
"LinoLakes","MN","45.177539","-93.114722"
"Twinning","MI","44.112984","-83.808152"
"Max","ND","47.818984","-101.290284"
"Laughlin/BullheadCity","NV","35.139638","-114.62741"
"MariaElena(Chile)","","-22.344986","-69.661882"
"Mucie","IN","53.00298","11.17899"
"Eupora","MS","33.539946","-89.267157"
"Texas(over;inflight)","TX","29.57738","-98.24682"
"CarlJunction","MO","37.176767","-94.564947"
"Warrenville","IL","41.824689","-88.181211"
"Acme","PA","40.126701","-79.428902"
"Crato(Brazil)","","-7.22974","-39.427448"
"Atmore","AL","31.0239","-87.493783"
"Adelaide(SouthAustralia)","","-34.928634","138.599888"
"Purlear","NC","36.1819","-81.284401"
"Telford","TN","36.247526","-82.547496"
"DelRio(35milesoutsideof)","TX","25.96958","-97.49411"
"Westhampton","MA","42.304355","-72.774852"
"Tallinn(Estonia)","","59.437216","24.745369"
"Morinville(Canada)","AB","53.796226","-113.634849"
"Rawalpindi(Pakistan)","","33.599148","73.0641"
"Crockett","CA","38.052386","-122.220916"
"Hebronville","TX","27.306673","-98.678412"
"intheair","","50.77378","7.27426"
"Bolton","Manchester(UK/England)","53.50706","-2.31218"
"Interstate80/I-76;intoColoradobegins(","NE","48.47626","-67.569959"
"Questa","NM","36.707171","-105.59546"
"CampTaqqadum(Iraq)","","33.26321","44.48524"
"Charleston??(in-flightsighting)","SC","32.83248","-79.71553"
"NewWimington","PA","41.11251","-80.31375"
"Colorado(inflightto)","","38.58432","-108.07342"
"PortageLaPrairie(Canada0","MB","49.97665","-98.21171"
"SounthAtlantic/Caribbean(atsea)","","54.28007","-9.37441"
"Pescadero(LosCerritosBeach)(BajaSur)(Mexico)","","23.0342","-109.71714"
"Lakeland","WA","47.278906","-122.284231"
"Ridgetop","TN","36.397576","-86.768789"
"RomanNoseStatePark","OK","36.57418","-94.77794"
"Sevastopol(Ukraine)","","44.61145","33.522418"
"LasVegas(?)","NE","41.527099","-99.810595"
"Searchlight","NV","35.465275","-114.920022"
"I-10betweenPhoenixandTucson","AZ","32.221878","-110.971225"
"PacificOcean(SanDiego;40milesfrom)","CA","32.81221","-117.24434"
"Holiday/TarponSprings","FL","28.14498","-82.77318"
"Zakopane(Poland)","","49.296945","19.950659"
"OcracokeIsland","NC","35.114641","-75.983984"
"Maluhia(Maui)","HI","20.83507","-156.30441"
"BeaverCrossing(approx.15milesfromI-80loop;near)","NE","38.27523","-112.64118"
"Sidney","NE","41.144704","-102.981762"
"Australia(rural)","","-26.67352","152.01916"
"Tauton/Berkley","MA","41.846781","-71.080255"
"BowleysQuarters","MD","39.334035","-76.395923"
"ThousandPalms","CA","33.815975","-116.386262"
"Lajes(Portugal)","","40.74181","-7.705449"
"CastleCreek","NY","42.227501","-75.918602"
"WatervilleValley","NH","43.943093","-71.507444"
"Colorado(above;inflight)","CO","41.44696","-86.95434"
"Stranger","KS","39.101754","-95.037713"
"Dayton(Wright-PattersonAFB)","OH","39.90451","-84.20212"
"Hailsham(EastSussex)(UK/England)","","50.86396","0.25179"
"Lincoln","Lincolnshire(UK/England)","53.18762","-0.58032"
"Hinsdale(unincorporatedarea)","IL","44.70645","10.65844"
"BayPoint/Pittsburg","CA","38.037262","-121.963823"
"Jackson","LA","30.837425","-91.217443"
"Blyville","AR","34.962219","-93.708328"
"Hinton(Canada)","AB","53.413619","-117.56369"
"Onhighway;locationunknown","WY","30.060811","-95.539547"
"LostParkarea","CO","39.34415","-105.61778"
"Georgetown","IL","39.975389","-87.63446"
"Queenbeyan(Austria)","","-34.40722","-58.78935"
"Bridgewater","SD","43.548084","-97.499502"
"Ballina(Australia)","","-28.863465","153.56197"
"LibertyCounty(onhighway)","MT","39.841496","-89.612226"
"Crosshills(UK/England)","","52.05013","-0.8509"
"FourCorners","NM","32.304782","-106.837995"
"FortAnn","NY","43.414253","-73.487893"
"Poole(UK/England)","","50.73751","-2.02004"
"Koeklare(Belgium)","","51.091177","2.968219"
"Harvey'sLake","PA","41.357873","-76.04367"
"BeeCaves","TX","29.60408","-98.23583"
"Delano","TN","35.264999","-84.553299"
"Conway","MO","37.505406","-92.825939"
"Unspecifiedlocation(rural)","TX","33.646","-97.10842"
"Moriches(LongIsland)","NY","40.807203","-72.821075"
"DenHaag(Netherlands)","","52.079984","4.311346"
"Mandan(southof)","ND","46.78993","-100.85962"
"Jalostotitlan(Mexico)","","21.165584","-102.46755"
"Arnold","CA","38.25106","-120.357685"
"Swanton","OH","41.580741","-83.887325"
"GilaBend/Ajo","AZ","32.947405","-112.716414"
"Raymond","MS","32.259486","-90.422933"
"Ink-O-Pah","CA","32.6436","-116.10755"
"GuantanamoBay(Cuba)","","20.144953","-75.207252"
"Sultanpur(India)","","20.084993","76.5187"
"Sawgrass","FL","30.193161","-81.366484"
"Carencro","LA","30.317666","-92.049572"
"MassachusetsTurnpike","MA","34.285006","-116.452096"
"SantaCruzCounty","CA","36.97414","-122.028795"
"BellaVista","CA","40.64222","-122.230512"
"EasternUSA","","37.516899","-82.806099"
"EasternUnitedStates","WV","37.26182","-81.18771"
"HighDesert","CA","35.443298","-119.201401"
"NewYorkCity(FarRockaway)(Queens)","NY","40.59909","-73.76334"
"Epernay(near)(France)","","49.04149","3.94665"
"HaferAlBan(SaudiArabia)","","26.48518","50.06058"
"BandarSeriBegawan(Brunei)","","4.896801","114.946215"
"Rivrside","CA","35.789719","-118.446114"
"BadPyrmont(Germany)","","51.98505","9.243464"
"IverHeath(xbridge.NWLondon(Thames)(UK/England)","","51.41314","-0.28828"
"None","CO","40.703364","-104.785876"
"Ellenville","NY","41.716875","-74.39559"
"Wheelock","VT","44.588741","-72.08902"
"Shiocton","WI","44.445753","-88.575649"
"DryCreek","OK","35.738833","-94.892512"
"Harvey","MI","46.493723","-87.356573"
"Shobonier","IL","38.862533","-89.087269"
"Osawatomie","KS","38.498886","-94.950864"
"OsceolaCounty","FL","28.294751","-81.402518"
"Ithaca","MI","43.291642","-84.607576"
"Lucas","TX","33.10769","-96.597205"
"Eldon(near;rural)","MO","38.35611","-92.58575"
"EastSparta","OH","40.669948","-81.351487"
"Allegan","MI","42.530489","-85.850499"
"RioGrande(PuertoRico)","","18.380352","-65.832077"
"Redcliffe(Australia)","","-27.22515","153.105628"
"Winnemucca(northof)","NV","40.97281","-117.71607"
"Buchans(Canada)","NF","48.75992","-56.5988"
"LasVegasindesert","NV","36.169202","-115.140597"
"Brookston","MN","46.86771","-92.605431"
"Hastings","MI","42.64863","-85.290641"
"Faibourne(UK/Wales)","","53.44479","-2.17884"
"Gomardhi(India)","","28.63243","77.21879"
"BaldertonNewarkonTrent","Nottinghamshire(UK/England)","53.07317","-0.80524"
"Beach","MT","45.264633","-111.253265"
"NorthKansasCity","MO","39.141964","-94.577267"
"PrinceWilliamSound","AK","32.533238","-93.50384"
"Dilworth","MN","46.87654","-96.698933"
"BanksLake","WA","47.626837","-119.26844"
"Honduras","","14.818892","-86.600739"
"Houston/SanAntonia(between)","TX","29.42517","-98.49461"
"Comalcalco(Mexico)","","18.264725","-93.223921"
"Concord(northof)","NH","43.20604","-71.54173"
"France(rural;northern)","","44.90705","-0.33551"
"PichachoPeak","AZ","32.64639","-111.39695"
"NileRiver(Egypt)","","34.25038","-119.1739"
"Dorchester","IA","43.470236","-91.503863"
"OutsideofElPaso","TX","31.76011","-106.49229"
"SiouxCity(IA)/SiouxFalls(SD)(between;onI29)","IA","43.58741","-96.72803"
"MylesInlet","SC","39.207825","-81.049009"
"Fujisawa(Kanagawaprefecture)(Japan)","","36.12452","140.16457"
"Franconia","NH","44.22724","-71.747804"
"TarlacCity(Philippines)","","15.485997","120.589556"
"SaultSte.Marie(northof)(Canada)","ON","46.5663","-84.32077"
"Montpelier/Burlington(between)","VT","40.035083","-75.756537"
"Keys","FL","29.604401","-81.912804"
"AngelesCrest","CA","34.34202","-117.91984"
"Joliette(Canada)","QC","46.01251","-73.42917"
"Juneau","WI","43.404392","-88.707541"
"Bothwell(Canada)","ON","42.62121","-81.87961"
"Burnett","TX","30.758093","-98.22876"
"FortHuachuca","AZ","31.5604","-110.356003"
"QuonsettPt.NAS","RI","44.316843","-80.502429"
"NewtonCentre","MA","42.330601","-71.199997"
"Oxford","IN","40.51968","-87.24532"
"Pollok","TX","31.446491","-94.871927"
"Marion(SilverShellBeach)","MA","41.71632","-70.77123"
"RockyMountains(eastfaceof)","CA","36.9931","-79.8842"
"RockyMountains(eastsideof)","CA","38.2294","-92.69808"
"VietNam(central)","","-25.32511","-57.49077"
"Gormanstown(Ireland)","","53.63313","-6.25785"
"Heathrow/London(UK/England)","","51.54678","-0.16084"
"LapuLapu(Philippines)","","10.299866","123.981597"
"Fairmont","WA","47.993099","-122.8647"
"Bettendorf","TX","31.447238","-99.317341"
"Joyce","WA","48.1367","-123.732803"
"Stratford-On-Avon(UK/England)","","52.17164","-1.83414"
"LongBeach(TerminalIsland)","CA","33.767168","-118.193723"
"Stevens","MN","45.455474","-96.179384"
"Litchfield","PA","41.967398","-76.431052"
"GreatBend","KS","38.361347","-98.765085"
"Parent(Canada)","QC","47.916599","-74.6166"
"Sebeka","MN","46.629941","-95.085061"
"Miami(northof)","FL","25.85389","-80.19714"
"BeringSea","AK","33.49094","-117.72875"
"NewAlexandria","PA","40.396007","-79.420499"
"TownCreek","AL","34.681276","-87.405977"
"V ster s(Sweden)","","59.6111","16.546365"
"Erskine(Renfrewshire)(UK/Scotland)","","55.91314","-4.45877"
"CanyonCity","CO","38.442184","-105.23489"
"Victoria","BC","48.4275","-123.367259"
"Peterborough","NH","42.877511","-71.947941"
"Lyndhurst","VA","38.028967","-78.936893"
"MauryIsland","WA","47.387324","-122.381242"
"Bhadohi","","51.381386","-2.359696"
"Williamstown","WV","39.40355","-81.44833"
"BellGardens","CA","33.969583","-118.14768"
"Bandareanzali","iran","37.472164","49.457918"
"Newton","WI","43.994146","-87.700548"
"Outlook","WA","46.33137","-120.091799"
"Williams","AZ","35.251054","-112.188636"
"FortFrances(Canada)","ON","48.61001","-93.392607"
"Freedom","PA","40.681672","-80.250497"
"Gordonsville","VA","38.139014","-78.188189"
"Deerlake","WA","48.058525","-117.630456"
"LakeAlfred","FL","28.092784","-81.723071"
"Railghy","NH","21.49146","70.38443"
"RiverRidge","LA","29.963112","-90.223072"
"Topock","AZ","34.718252","-114.48391"
"BalckDiamond","WA","47.308706","-122.003401"
"Axis","AL","30.929774","-88.027287"
"Huddleston","VA","37.1567","-79.474701"
"Obetz","OH","39.876831","-82.940035"
"RocheHarbor","WA","48.610001","-123.147499"
"Dolgeville","NY","43.099525","-74.774137"
"PearlLakeStatePark(25milesnorthofSteamboatSprings)","CO","40.78822","-106.89293"
"Mt.Jackson","VA","38.74652","-78.642476"
"Chandlers","AZ","33.302285","-111.840103"
"Brookfield","VT","44.042857","-72.603306"
"Blackville(Canada)","NB","46.6721","-65.799843"
"WestParis","ME","44.324191","-70.574148"
"Shelburn","IN","39.177906","-87.397459"
"Osoyoos(Canada)","BC","49.0353","-119.47476"
"MarcoIsland-roughapproximate","FL","25.939247","-81.715851"
"Val-des-Monts(St-Pierre)","QC","45.913276","-75.594844"
"Kinder","LA","30.485689","-92.850198"
"Knik","AK","61.457802","-149.728897"
"Groveland","MA","42.75986","-71.03177"
"InflightbetweenTampaandNewark","","39.390897","-99.066067"
"Medellin","","6.244338","-75.573553"
"Rangely","CO","40.087511","-108.803932"
"Gatineau","QC","45.427238","-75.710726"
"Ledyard","CT","41.445618","-72.018188"
"MayfieldHeights","OH","41.520067","-81.463245"
"LakeHarmony","PA","41.086657","-75.636597"
"Netcong","NJ","40.898362","-74.702376"
"Nitro","buffalo&saintAlbany sWestVirginia","38.44582","-81.84404"
"PalmsSprings","CA","33.830302","-116.546843"
"Utah","UT","40.233677","-111.663926"
"ChestSprings","PA","40.579036","-78.608646"
"Tombstone(outsideof)","AZ","35.11074","-114.22819"
"Stoke-on-Trent","","53.016201","-2.181261"
"Longport","NJ","39.314238","-74.525106"
"CrossRun","PA","39.177962","-93.890496"
"UpperSsaddleRiver","NJ","41.060179","-74.098072"
"LehighTunnel","PA","40.150205","-78.563227"
"Wapiti","WY","44.468601","-109.436897"
"Farwell","MI","43.83776","-84.869152"
"Etobicoke","ON","43.643244","-79.566155"
"NewarkAirport","NJ","40.68046","-74.17072"
"Byram","MS","32.184828","-90.25854"
"Wellinton(NewZealand)","","-41.24801","174.813"
"FrippIslands","SC","32.958679","-81.235694"
"Bridgeville","PA","40.36005","-80.111599"
"Erwin/Linden/SouthFayetteville","NC","35.04634","-78.8613"
"RueilMalmaison(France)","","48.869389","2.180884"
"Lanzenhaar/Sauerlach(Germany)","","50.583762","7.917672"
"MiltonKeynes","","52.04298","-0.758961"
"Hebron","MD","38.418942","-75.689092"
"IndianLakeEstates","FL","27.813601","-81.378601"
"TetonVillage","WY","43.586572","-110.825761"
"Dulles","VA","38.913862","-77.513886"
"Montrose","MN","45.064872","-93.91117"
"Ossian","IN","40.88075","-85.166694"
"Kingston(RoaneCountyPark)","TN","35.870998","-84.51564"
"Elizabeth","IN","38.121272","-85.974014"
"Maynardville","TN","36.249252","-83.803656"
"MontgomeryCounty","TN","36.527278","-87.360338"
"GreenBay","VA","37.133598","-78.315002"
"Plaistow","NH","42.836511","-71.094897"
"Ft.Lauderdale(nearcoastal)","FL","27.06941","-82.35027"
"PointBlank","TX","30.746737","-95.217752"
"GrandBasin(ReunionIsland)","","-21.34969","55.79178"
"Bowden(Canada)","AB","51.9085","-114.02612"
"Kentfield","CA","37.956815","-122.549121"
"Middleburg","VA","38.968034","-77.738015"
"CoppersCove","TX","31.11504","-97.905488"
"LakeHelen","FL","28.98466","-81.240124"
"BaltimoreHighlands","MD","39.2449","-76.640811"
"Verdigre","NE","42.596963","-98.036286"
"EightyFour","PA","40.181717","-80.133072"
"StCharles","IL","41.913374","-88.315573"
"Chelsea","ME","44.250289","-69.7171"
"Harwinton","CT","41.771487","-73.059941"
"Mississauga(Canada)","","43.586162","-79.646215"
"Barrington","RI","41.739874","-71.307965"
"Pawhuska","OK","36.663441","-96.340135"
"Hudson","NY","42.251775","-73.787882"
"Bridgeport(TwinLakes)","CA","38.24289","-119.24777"
"Grindelwald(Switzerland)","","46.624273","8.036746"
"Nanaimo(Canada","BC","49.164729","-124.156936"
"Jalandhar(India)","","31.332623","75.576957"
"HongKong","","22.264412","114.167061"
"CaponSprings","WV","39.136101","-78.484703"
"In-flightsighting","WY","44.72452","-93.20002"
"Pennsville","NJ","39.654656","-75.521191"
"Davidson","NC","35.49925","-80.848485"
"GuerraLaJoya(DominicanRepublic)","","18.45936","-69.93287"
"Rochester/Byron/SalemCorners","MN","41.2428","-79.62404"
"RoyalGorge","CO","38.47743","-105.32637"
"Pfafftown","NC","36.14817","-80.32965"
"Dysart(Australia)","","-42.574851","147.215716"
"GreenBrook","NJ","40.600574","-74.475112"
"FortCoffee","OK","35.29273","-94.575538"
"BigFlats","NY","42.134045","-76.942105"
"Cunningham","KS","37.64644","-98.432903"
"Philladelphia","PA","39.951061","-75.16562"
"Ransom","PA","41.394296","-75.821975"
"Lake","FL","28.805161","-81.732314"
"Lyons","NE","41.937593","-96.474578"
"StoneyCreek","TN","36.006401","-86.495003"
"Ovid","","42.676453","-76.82283"
"Glenwood(Canada)","NF","49.00365","-54.90782"
"Becket","MA","42.333272","-73.086534"
"Manado(Indonesia)","","1.490058","124.840871"
"Oakesdale","WA","47.128272","-117.245579"
"Alicante(Spain)","","38.353738","-0.490185"
"Arlington","IN","39.641327","-85.576146"
"Labadieville","LA","29.839513","-90.954355"
"Atchison","KS","39.560903","-95.127377"
"Gallitzin","PA","40.484373","-78.551696"
"EastNorwich","NY","40.847973","-73.53526"
"PortWentworth(Pooler)","GA","55.17909","-7.97029"
"Kinston","NC","35.258873","-77.57946"
"PanamaCity(Panama)","","8.970743","-79.534454"
"I-95(@MM54/55)","SC","38.75231","30.55223"
"Carbondale","IN","40.360001","-87.347801"
"Ashton","WV","38.624199","-82.164703"
"Ft.Olgethorpe","GA","34.94386","-85.25997"
"Seminary","LA","39.825114","-77.899382"
"Oneco","CT","41.6936","-71.808899"
"Clyde","NC","35.53289","-82.91114"
"Sacramento","OH","41.324699","-84.709702"
"NewOrleans(80mi.SEof;GulfofMexico)","LA","30.02357","-90.05422"
"Vestavia","AL","33.467598","-86.807899"
"Floodwood","MN","46.926976","-92.913098"
"Parachute","CO","39.452008","-108.052642"
"NSL((NorthSaltLake??))","UT","40.841841","-111.9102"
"BaySt.Louis","MS","30.316382","-89.347865"
"notsure","AZ","33.36825","-111.43994"
"Cohasset","MN","47.263504","-93.62056"
"Tampa(generalarea)","FL","27.93701","-82.45991"
"Goldhill","NC","35.521099","-80.338303"
"Centerville","UT","40.921499","-111.878961"
"Mt.Pleasant","NC","35.399022","-80.435596"
"Siolim(Goa)(India)","","15.624336","73.766028"
"Aylesbury(Buckinghamshire)(UK/England)","","51.83211","-0.78511"
"Albion","IN","41.395564","-85.423967"
"GulfofMexicoSMI69B","LA","18.84047","-99.67762"
"NewIpswich","NH","42.758596","-71.857969"
"Sanborn","NY","43.143265","-78.889787"
"Gila","NM","32.964487","-108.577487"
"Westport","IN","39.175896","-85.574499"
"SeaTacAirport","WA","47.45034","-122.29836"
"Golubinci(Serbia)","","44.984039","20.065911"
"Essex","CA","34.733601","-115.244202"
"Perrysburgh","OH","41.557114","-83.627836"
"TyghValley","OR","45.244352","-121.172705"
"Newbern","TN","36.112619","-89.264409"
"Canada(westcoast;Alaskancruise)","BC","48.43897","-124.09556"
"NorwoodYoungAmerica","MN","44.767926","-93.928787"
"HamLake","MN","45.257006","-93.204099"
"KingstonSprings","TN","36.100616","-87.085777"
"Woodruff","UT","41.52186","-111.162933"
"Thomasville/Greensboro","NC","36.072701","-79.793899"
"Elkland","MO","37.443244","-93.031554"
"JoshuaTree-TwentyNinePalms","CA","34.13508","-116.28101"
"Lepoglava(Croatia)","","46.209032","16.038473"
"Kingston(Canada)","NB","46.106002","-64.848628"
"Ashton","IL","41.867019","-89.222309"
"Sullivan","WI","43.017249","-88.590647"
"SanYsidro(Baja??)","CA","35.414957","-119.110836"
"PascoCounty","FL","28.250201","-82.714075"
"Neskowin","OR","45.106313","-123.983923"
"Woodside","NY","42.521702","-78.765297"
"Wilkes-Barre/Hazleton(between)","PA","41.246249","-75.881184"
"Harpersville","AL","33.345288","-86.437225"
"OtayMesa","CA","38.616699","-120.728897"
"SomersetCenter","MI","42.051102","-84.413597"
"Sherman","MS","34.363955","-88.8382"
"EastHemet","CA","33.740493","-116.932483"
"Olney(MusgrovePark)","IL","41.835167","-71.409974"
"Oebisfelde(Germany)","","52.432734","10.99154"
"Molde(Norway)","","62.737884","7.158957"
"Montevideo(Uruguay)","","-34.905904","-56.191357"
"Jewell","KS","39.672309","-98.15218"
"SandLake","MI","43.291946","-85.519007"
"Jones","AL","32.5839","-86.897499"
"NewLowell(Canada)","ON","46.24319","-60.08953"
"YellowstoneNationalPark(nearwestentrance)","","44.64398","-110.91614"
"Roosevelt","WA","45.74359","-120.218742"
"Corunna","MI","42.981891","-84.117915"
"SpragueRiver","OR","42.455601","-121.503098"
"Marrietta","PA","40.05622","-76.557215"
"Olympia/NisquallyValley","WA","46.97206","-122.72122"
"Birmigham(UK/England)","","33.53117","-86.96308"
"ElkinsPark","PA","40.0769","-75.127197"
"Lincoln","VT","44.107178","-72.997345"
"Chelsea","MA","42.393668","-71.032545"
"Winfield","MO","38.996303","-90.738401"
"MeltonMowbray(UK/England)","","52.70498","-0.88988"
"Topsfield","ME","45.418967","-67.735912"
"Pacific","MO","38.4841","-90.741399"
"TrimleySt.Mary(UK/England)","","51.98013","1.31584"
"Coshocron","OH","40.02529","-81.60435"
"Laukaa(Finland)","","62.416667","25.95"
"Sanborn","IA","43.186036","-95.6558"
"WestSonomaCounty","CA","33.058601","-115.447502"
"Tekonsha","MI","42.095999","-84.988634"
"Amissville/Rixeyville","VA","38.671398","-77.995796"
"Rogersville","MO","37.121038","-93.057176"
"Mercersberg","PA","39.830146","-77.903872"
"Stevensville/Washington","D.C.","38.8878","-76.96128"
"St.George","ME","43.966336","-69.217475"
"Surprise(75milesnorthof)","AZ","33.64306","-112.30417"
"Glasco","KS","39.361162","-97.840489"
"I-2480to74milemarker","KY","38.6972","-90.982187"
"Rubicon","WI","43.34001","-88.458222"
"Waterfall","PA","40.130053","-78.068633"
"Cottonwood(outsidecitylimits)","AZ","34.46913","-114.33139"
"FortMyers(neardowntown)","FL","26.61415","-81.82577"
"Gardenton(Canada)","MB","49.00793","-97.560956"
"Ingham(Australia)","","-18.647637","146.160345"
"WhitePlains","GA","33.472957","-83.035328"
"Fresno","OH","40.332275","-81.741796"
"BiddefordPool","MA","42.492237","-71.279949"
"OceanView","NJ","39.176399","-74.733902"
"Wilksboro","NC","36.145878","-81.161309"
"TippCity","OH","39.96111","-84.176638"
"Ile-Perrot(Canada)","QC","45.395","-73.96332"
"Zhujiang(Newtown;Guangzhou)(China)","","1.3053","103.84011"
"Melbourne","IA","41.94126","-93.103051"
"Heyburn","ID","42.552929","-113.756775"
"MountRoseWilderness","Reno","39.50917","-119.81845"
"Georgetown","ME","43.804166","-69.755484"
"SwanQuarters","NC","35.406274","-76.328985"
"Clackamas(southof)","OR","45.41062","-122.57242"
"Mt.Shasta","CA","41.313274","-122.312285"
"Thompson","ND","47.773552","-97.107195"
"Demming","WA","48.822055","-122.209003"
"Seneca","MO","36.838971","-94.611073"
"Route22","NJ","40.581414","-74.620858"
"Mamaroneck","NY","40.950936","-73.734667"
"Richmond","MO","39.278056","-93.971749"
"Freeland","WA","48.007579","-122.524417"
"VilaNovadaRainha(Portugal)","","40.364654","-7.909825"
"Dover","NJ","40.884095","-74.55945"
"Bahrain","NV","39.35645","-116.65539"
"Oregonia","OH","39.454811","-84.097059"
"MacArthur","WV","37.757911","-81.214324"
"Campton","NH","43.851755","-71.640033"
"Eastport","NY","40.824745","-72.718247"
"SaranacLake(atlocalresort)","NY","44.32587","-74.13954"
"Lewisburg","OR","44.6292","-123.240303"
"Liberec(CzechRepublic)","","50.770265","15.058395"
"Put-In-Bay","OH","41.652952","-82.819703"
"Mendon","MA","42.10536","-71.55148"
"SouthTamworth","NH","43.824699","-71.303596"
"PortageLakes","OH","40.995628","-81.535334"
"FishingLake","AB","44.48816","-76.3865"
"Locationunspecifiedbywitness","GA","39.390897","-99.066067"
"FrankfurtamMain(Germany)","","50.110653","8.682093"
"Marreo/Lafitte","LA","30.18497","-97.90216"
"Cabot","PA","40.765468","-79.764748"
"GoldenMeadow","LA","29.389261","-90.264779"
"Inflight(southernU.S.)","TX","29.94959","-95.62311"
"Brownsmills","NJ","39.969865","-74.585689"
"Queretaro(Mexico)","","20.587837","-100.38799"
"Murfeesboro","TN","35.82032","-86.13185"
"Enterprise","UT","37.575276","-113.716896"
"Rothwell(UK/England)","","52.41718","-1.81509"
"NewMaryland(Canada)","NB","45.897519","-66.68043"
"OakCreek","","42.885145","-87.908341"
"CrystalSpring(near)","TX","29.64313","-98.47714"
"NewYorkCity(Queens;Flushing)","NY","40.73688","-73.81668"
"Debrecen","","47.531399","21.625978"
"SpringMount","PA","40.274526","-75.464772"
"WestSumatra(Indonesia)","","-0.582753","100.613338"
"CecilCo.(northeastMD)","MD","39.6013","-75.94006"
"MarinaDelRay","CA","33.98384","-118.451422"
"Norwich(Norfolk)(UK/England)","","52.75949","1.47004"
"Katlenburg_Lindau(Germany)","","47.550753","9.692662"
"Sommerville","OH","39.564614","-84.639223"
"Flushing","MI","43.063411","-83.843307"
"Leduc(whiledrivingonhighway2)","AB","54.80594","-113.53942"
"NorthWayne","ME","44.374199","-70.033302"
"unknown","OH","40.415534","-82.70936"
"Lebanon","IL","38.603944","-89.810378"
"Reston(Canada)","MB","49.549999","-101.083298"
"Garfield","WA","47.007794","-117.142094"
"GroveCity","MN","45.146053","-94.679837"
"LisbonFalls","ME","44.002047","-70.057148"
"Okara(Pakistan)","","30.809128","73.44933"
"WestPoint","CA","38.39941","-120.526961"
"NewportNews(FortEustis)","VA","37.14747","-76.60829"
"Brooks","GA","33.296327","-84.460751"
"Towaco/Kinnelonborder","NJ","41.00307","-74.35763"
"FortMeyersBeach","FL","26.452409","-81.953765"
"Wyndotte(GrandLake)","OK","39.983498","-86.158409"
"Central","SC","34.724328","-82.781277"
"Chatfeild","OH","40.953153","-82.942577"
"Shade","OH","39.219465","-82.035641"
